Run	Choice	Total	Excluded	To_process	Other
SRR532113	full_excluded	2	1	0	1
SRR532114	full_excluded	2	1	0	1
SRR532115	partial_excluded	2	0	1	1
SRR532116	partial_excluded	2	0	1	1
SRR532117	full_excluded	2	1	0	1
SRR532118	full_excluded	2	1	0	1
SRR532119	partial_excluded	2	0	1	1
SRR532120	partial_excluded	2	0	1	1
SRR532122	full_excluded	2	1	0	1
SRR532123	full_excluded	2	1	0	1
SRR532124	full_excluded	2	1	0	1
SRR532125	full_excluded	2	1	0	1
SRR532126	partial_excluded	2	0	1	1
SRR532127	full_excluded	2	1	0	1
SRR532128	partial_excluded	2	0	1	1
SRR532129	partial_excluded	2	0	1	1
SRR532130	full_excluded	2	1	0	1
SRR532131	full_excluded	2	1	0	1
SRR532132	partial_excluded	2	0	1	1
SRR532133	full_excluded	2	1	0	1
SRR532134	full_excluded	2	1	0	1
SRR532135	full_excluded	2	1	0	1
SRR532136	partial_excluded	2	0	1	1
SRR532137	partial_excluded	2	0	1	1
SRR532138	partial_excluded	2	0	1	1
SRR532139	partial_excluded	2	0	1	1
SRR532140	partial_excluded	2	0	1	1
SRR532141	partial_excluded	2	0	1	1
SRR532142	full_excluded	2	1	0	1
SRR532152	full_excluded	2	1	0	1
SRR532153	partial_excluded	2	0	1	1
SRR532154	partial_excluded	2	0	1	1
SRR532155	full_excluded	2	1	0	1
SRR532156	full_excluded	2	1	0	1
SRR532157	partial_excluded	2	0	1	1
SRR532158	full_excluded	2	1	0	1
SRR532159	partial_excluded	2	0	1	1
SRR532160	partial_excluded	2	0	1	1
SRR532161	full_excluded	2	1	0	1
SRR532162	full_excluded	2	1	0	1
SRR532163	partial_excluded	2	0	1	1
SRR532164	full_excluded	2	1	0	1
SRR532165	full_excluded	2	1	0	1
SRR532166	partial_excluded	2	0	1	1
SRR532167	full_excluded	2	1	0	1
SRR532168	full_excluded	2	1	0	1
SRR532169	partial_excluded	2	0	1	1
SRR532170	partial_excluded	2	0	1	1
SRR532171	full_excluded	2	1	0	1
SRR532172	full_excluded	2	1	0	1
SRR532173	partial_excluded	2	0	1	1
SRR532174	full_excluded	2	1	0	1
SRR532175	partial_excluded	2	0	1	1
SRR532176	full_excluded	2	1	0	1
SRR532177	partial_excluded	2	0	1	1
SRR532178	partial_excluded	2	0	1	1
SRR532179	full_excluded	2	1	0	1
SRR532180	partial_excluded	2	0	1	1
SRR532181	partial_excluded	2	0	1	1
SRR532182	partial_excluded	2	0	1	1
SRR532183	partial_excluded	2	0	1	1
SRR532184	full_excluded	2	1	0	1
SRR532185	partial_excluded	2	0	1	1
SRR532186	full_excluded	2	1	0	1
SRR532187	partial_excluded	2	0	1	1
SRR532188	partial_excluded	2	0	1	1
SRR532189	full_excluded	2	1	0	1
SRR532190	partial_excluded	2	0	1	1
SRR532191	partial_excluded	2	0	1	1
SRR532192	full_excluded	2	1	0	1
SRR532193	partial_excluded	2	0	1	1
SRR532194	partial_excluded	2	0	1	1
SRR532195	partial_excluded	2	0	1	1
SRR532196	partial_excluded	2	0	1	1
SRR532197	partial_excluded	2	0	1	1
SRR532198	partial_excluded	2	0	1	1
SRR532199	partial_excluded	2	0	1	1
SRR532200	partial_excluded	2	0	1	1
SRR532201	partial_excluded	2	0	1	1
SRR532202	partial_excluded	2	0	1	1
SRR532203	partial_excluded	2	0	1	1
SRR532204	partial_excluded	2	0	1	1
SRR532205	partial_excluded	2	0	1	1
SRR532206	partial_excluded	2	0	1	1
SRR532207	partial_excluded	2	0	1	1
SRR532208	partial_excluded	2	0	1	1
SRR532209	partial_excluded	2	0	1	1
SRR532210	partial_excluded	2	0	1	1
SRR532211	partial_excluded	2	0	1	1
SRR532212	partial_excluded	2	0	1	1
SRR532213	partial_excluded	2	0	1	1
SRR532214	partial_excluded	2	0	1	1
SRR532215	partial_excluded	2	0	1	1
SRR532216	partial_excluded	2	0	1	1
SRR532217	partial_excluded	2	0	1	1
SRR532218	full_excluded	2	1	0	1
SRR532219	partial_excluded	2	0	1	1
SRR532220	partial_excluded	2	0	1	1
SRR532221	partial_excluded	2	0	1	1
SRR532222	partial_excluded	2	0	1	1
SRR532223	partial_excluded	2	0	1	1
SRR532224	partial_excluded	2	0	1	1
SRR532225	partial_excluded	2	0	1	1
SRR532226	partial_excluded	2	0	1	1
SRR532227	partial_excluded	2	0	1	1
SRR532228	partial_excluded	2	0	1	1
SRR532229	partial_excluded	2	0	1	1
SRR532230	full_excluded	2	1	0	1
SRR532231	partial_excluded	2	0	1	1
SRR532234	partial_excluded	2	0	1	1
SRR532235	partial_excluded	2	0	1	1
SRR532236	partial_excluded	2	0	1	1
SRR532237	partial_excluded	2	0	1	1
SRR532238	partial_excluded	2	0	1	1
SRR532239	full_excluded	2	1	0	1
SRR532240	partial_excluded	2	0	1	1
SRR532241	partial_excluded	2	0	1	1
SRR532242	partial_excluded	2	0	1	1
SRR532243	partial_excluded	2	0	1	1
SRR532244	full_excluded	2	1	0	1
SRR532245	partial_excluded	2	0	1	1
SRR532246	partial_excluded	2	0	1	1
SRR532247	partial_excluded	2	0	1	1
SRR532248	partial_excluded	2	0	1	1
SRR532249	partial_excluded	2	0	1	1
SRR532250	partial_excluded	2	0	1	1
SRR532251	partial_excluded	2	0	1	1
SRR532252	partial_excluded	2	0	1	1
SRR532253	partial_excluded	2	0	1	1
SRR532254	partial_excluded	2	0	1	1
SRR532255	partial_excluded	2	0	1	1
SRR532256	partial_excluded	2	0	1	1
SRR532257	full_excluded	2	1	0	1
SRR532258	full_excluded	2	1	0	1
SRR532259	full_excluded	2	1	0	1
SRR532260	full_excluded	2	1	0	1
SRR532261	partial_excluded	2	0	1	1
SRR532262	partial_excluded	2	0	1	1
SRR532263	full_excluded	2	1	0	1
SRR532264	partial_excluded	2	0	1	1
SRR532265	partial_excluded	2	0	1	1
SRR532266	partial_excluded	2	0	1	1
SRR532267	partial_excluded	2	0	1	1
SRR532268	full_excluded	2	1	0	1
SRR532269	partial_excluded	2	0	1	1
SRR532270	full_excluded	2	1	0	1
SRR532271	full_excluded	2	1	0	1
SRR532272	partial_excluded	2	0	1	1
SRR532273	full_excluded	2	1	0	1
SRR532274	partial_excluded	2	0	1	1
SRR532275	partial_excluded	2	0	1	1
SRR532276	full_excluded	2	1	0	1
SRR532277	full_excluded	2	1	0	1
SRR532278	full_excluded	2	1	0	1
SRR532279	full_excluded	2	1	0	1
SRR532280	full_excluded	2	1	0	1
SRR532281	partial_excluded	2	0	1	1
SRR532282	full_excluded	2	1	0	1
SRR532283	full_excluded	2	1	0	1
SRR532284	partial_excluded	2	0	1	1
SRR532285	full_excluded	2	1	0	1
SRR532286	full_excluded	2	1	0	1
SRR532287	partial_excluded	2	0	1	1
SRR532288	partial_excluded	2	0	1	1
SRR532289	full_excluded	2	1	0	1
SRR532290	full_excluded	2	1	0	1
SRR532291	full_excluded	2	1	0	1
SRR532292	partial_excluded	2	0	1	1
SRR532293	partial_excluded	2	0	1	1
SRR532294	full_excluded	2	1	0	1
SRR532295	partial_excluded	2	0	1	1
SRR532296	full_excluded	2	1	0	1
SRR532297	partial_excluded	2	0	1	1
SRR532298	full_excluded	2	1	0	1
SRR532299	full_excluded	2	1	0	1
SRR532300	partial_excluded	2	0	1	1
SRR532301	full_excluded	2	1	0	1
SRR532302	full_excluded	2	1	0	1
SRR532303	full_excluded	2	1	0	1
SRR532304	full_excluded	2	1	0	1
SRR532305	partial_excluded	2	0	1	1
SRR532306	full_excluded	2	1	0	1
SRR532307	full_excluded	2	1	0	1
SRR532308	partial_excluded	2	0	1	1
SRR532309	partial_excluded	2	0	1	1
SRR532310	full_excluded	2	1	0	1
SRR532311	partial_excluded	2	0	1	1
SRR532312	partial_excluded	2	0	1	1
SRR532313	full_excluded	2	1	0	1
SRR532314	full_excluded	2	1	0	1
SRR532315	partial_excluded	2	0	1	1
SRR532316	full_excluded	2	1	0	1
SRR532317	partial_excluded	2	0	1	1
SRR5323176	partial_excluded	2	1	1	0
SRR532318	partial_excluded	2	0	1	1
SRR532319	full_excluded	2	1	0	1
SRR532321	partial_excluded	2	0	1	1
SRR532322	partial_excluded	2	0	1	1
SRR532323	full_excluded	2	1	0	1
SRR532324	full_excluded	2	1	0	1
SRR532325	full_excluded	2	1	0	1
SRR532326	full_excluded	2	1	0	1
SRR532327	full_excluded	2	1	0	1
SRR5323275	partial_excluded	2	1	1	0
SRR532328	partial_excluded	2	0	1	1
SRR532329	full_excluded	2	1	0	1
SRR532330	full_excluded	2	1	0	1
SRR5323300	partial_excluded	2	1	1	0
SRR532331	partial_excluded	2	0	1	1
SRR532332	partial_excluded	2	0	1	1
SRR532333	full_excluded	2	1	0	1
SRR532334	partial_excluded	2	0	1	1
SRR5323340	full_excluded	2	2	0	0
SRR532335	full_excluded	2	1	0	1
SRR532336	partial_excluded	2	0	1	1
SRR532337	partial_excluded	2	0	1	1
SRR532338	partial_excluded	2	0	1	1
SRR532340	partial_excluded	2	0	1	1
SRR532341	full_excluded	2	1	0	1
SRR532342	partial_excluded	2	0	1	1
SRR532343	partial_excluded	2	0	1	1
SRR532344	partial_excluded	2	0	1	1
SRR532345	partial_excluded	2	0	1	1
SRR532346	partial_excluded	2	0	1	1
SRR532347	partial_excluded	2	0	1	1
SRR532349	partial_excluded	2	0	1	1
SRR532350	full_excluded	2	1	0	1
SRR532351	full_excluded	2	1	0	1
SRR532352	partial_excluded	2	0	1	1
SRR532353	partial_excluded	2	0	1	1
SRR532354	full_excluded	2	1	0	1
SRR532355	partial_excluded	2	0	1	1
SRR532356	partial_excluded	2	0	1	1
SRR532357	partial_excluded	2	0	1	1
SRR532358	full_excluded	2	1	0	1
SRR532359	full_excluded	2	1	0	1
SRR532360	partial_excluded	2	0	1	1
SRR532361	full_excluded	2	1	0	1
SRR532362	full_excluded	2	1	0	1
SRR532363	full_excluded	2	1	0	1
SRR532364	partial_excluded	2	0	1	1
SRR532365	full_excluded	2	1	0	1
SRR532366	full_excluded	2	1	0	1
SRR532367	partial_excluded	2	0	1	1
SRR532368	full_excluded	2	1	0	1
SRR532369	partial_excluded	2	0	1	1
SRR532370	partial_excluded	2	0	1	1
SRR532371	partial_excluded	2	0	1	1
SRR532372	full_excluded	2	1	0	1
SRR532373	full_excluded	2	1	0	1
SRR532374	partial_excluded	2	0	1	1
SRR532375	partial_excluded	2	0	1	1
SRR532376	partial_excluded	2	0	1	1
SRR532377	full_excluded	2	1	0	1
SRR532378	partial_excluded	2	0	1	1
SRR532379	full_excluded	2	1	0	1
SRR532380	partial_excluded	2	0	1	1
SRR532381	partial_excluded	2	0	1	1
SRR532382	partial_excluded	2	0	1	1
SRR532383	partial_excluded	2	0	1	1
SRR532384	full_excluded	2	1	0	1
SRR532385	full_excluded	2	1	0	1
SRR532386	partial_excluded	2	0	1	1
SRR532387	partial_excluded	2	0	1	1
SRR532388	full_excluded	2	1	0	1
SRR532389	full_excluded	2	1	0	1
SRR532390	partial_excluded	2	0	1	1
SRR532391	partial_excluded	2	0	1	1
SRR532392	full_excluded	2	1	0	1
SRR532393	partial_excluded	2	0	1	1
SRR532394	full_excluded	2	1	0	1
SRR532395	partial_excluded	2	0	1	1
SRR532396	partial_excluded	2	0	1	1
SRR532397	full_excluded	2	1	0	1
SRR532398	full_excluded	2	1	0	1
SRR5323985	partial_excluded	2	1	1	0
SRR532399	partial_excluded	2	0	1	1
SRR532400	partial_excluded	2	0	1	1
SRR532401	full_excluded	2	1	0	1
SRR532402	partial_excluded	2	0	1	1
SRR532403	partial_excluded	2	0	1	1
SRR532404	partial_excluded	2	0	1	1
SRR532405	partial_excluded	2	0	1	1
SRR532406	full_excluded	2	1	0	1
SRR532407	partial_excluded	2	0	1	1
SRR532408	partial_excluded	2	0	1	1
SRR5324088	partial_excluded	2	1	1	0
SRR532409	full_excluded	2	1	0	1
SRR532410	full_excluded	2	1	0	1
SRR5324109	partial_excluded	2	1	1	0
SRR532411	partial_excluded	2	0	1	1
SRR532412	partial_excluded	2	0	1	1
SRR532413	partial_excluded	2	0	1	1
SRR532414	partial_excluded	2	0	1	1
SRR532415	partial_excluded	2	0	1	1
SRR532416	full_excluded	2	1	0	1
SRR532417	partial_excluded	2	0	1	1
SRR532418	partial_excluded	2	0	1	1
SRR532419	partial_excluded	2	0	1	1
SRR532420	full_excluded	2	1	0	1
SRR532421	partial_excluded	2	0	1	1
SRR532422	partial_excluded	2	0	1	1
SRR532423	partial_excluded	2	0	1	1
SRR532424	partial_excluded	2	0	1	1
SRR532425	full_excluded	2	1	0	1
SRR532426	full_excluded	2	1	0	1
SRR532427	full_excluded	2	1	0	1
SRR532428	full_excluded	2	1	0	1
SRR532429	full_excluded	2	1	0	1
SRR532430	full_excluded	2	1	0	1
SRR532431	full_excluded	2	1	0	1
SRR532432	full_excluded	2	1	0	1
SRR532433	full_excluded	2	1	0	1
SRR532434	full_excluded	2	1	0	1
SRR532435	full_excluded	2	1	0	1
SRR532436	full_excluded	2	1	0	1
SRR532437	full_excluded	2	1	0	1
SRR532438	full_excluded	2	1	0	1
SRR532439	full_excluded	2	1	0	1
SRR532440	full_excluded	2	1	0	1
SRR532441	full_excluded	2	1	0	1
SRR532442	partial_excluded	2	0	1	1
SRR532444	full_excluded	2	1	0	1
SRR532445	partial_excluded	2	0	1	1
SRR532446	full_excluded	2	1	0	1
SRR532448	partial_excluded	2	0	1	1
SRR532449	full_excluded	2	1	0	1
SRR532450	partial_excluded	2	0	1	1
SRR532451	full_excluded	2	1	0	1
SRR532452	partial_excluded	2	0	1	1
SRR532453	partial_excluded	2	0	1	1
SRR532454	partial_excluded	2	0	1	1
SRR5324547	partial_excluded	3	0	2	1
SRR532455	partial_excluded	2	0	1	1
SRR532456	partial_excluded	2	0	1	1
SRR532457	partial_excluded	2	0	1	1
SRR532458	partial_excluded	2	0	1	1
SRR532459	partial_excluded	2	0	1	1
SRR532460	full_excluded	2	1	0	1
SRR532461	partial_excluded	2	0	1	1
SRR532462	full_excluded	2	1	0	1
SRR532463	partial_excluded	2	0	1	1
SRR532464	partial_excluded	2	0	1	1
SRR532465	partial_excluded	2	0	1	1
SRR532466	full_excluded	2	1	0	1
SRR532467	partial_excluded	2	0	1	1
SRR532468	partial_excluded	2	0	1	1
SRR532469	partial_excluded	2	0	1	1
SRR532470	partial_excluded	2	0	1	1
SRR532471	partial_excluded	2	0	1	1
SRR532472	partial_excluded	2	0	1	1
SRR532473	partial_excluded	2	0	1	1
SRR532474	partial_excluded	2	0	1	1
SRR532475	partial_excluded	2	0	1	1
SRR532477	partial_excluded	2	0	1	1
SRR532478	partial_excluded	2	0	1	1
SRR532479	partial_excluded	2	0	1	1
SRR532481	full_excluded	2	1	0	1
SRR532482	partial_excluded	2	0	1	1
SRR532483	partial_excluded	2	0	1	1
SRR532484	partial_excluded	2	0	1	1
SRR532485	full_excluded	2	1	0	1
SRR532486	full_excluded	2	1	0	1
SRR532487	partial_excluded	2	0	1	1
SRR532488	full_excluded	2	1	0	1
SRR532489	partial_excluded	2	0	1	1
SRR532490	partial_excluded	2	0	1	1
SRR532491	partial_excluded	2	0	1	1
SRR532492	partial_excluded	2	0	1	1
SRR532493	partial_excluded	2	0	1	1
SRR532494	partial_excluded	2	0	1	1
SRR532495	partial_excluded	2	0	1	1
SRR532496	partial_excluded	2	0	1	1
SRR532497	partial_excluded	2	0	1	1
SRR5324971	partial_excluded	2	1	1	0
SRR5324972	partial_excluded	2	1	1	0
SRR5324973	partial_excluded	2	1	1	0
SRR532498	partial_excluded	2	0	1	1
SRR532499	partial_excluded	2	0	1	1
SRR532500	partial_excluded	2	0	1	1
SRR532501	partial_excluded	2	0	1	1
SRR532502	partial_excluded	2	0	1	1
SRR532503	partial_excluded	2	0	1	1
SRR532504	full_excluded	2	1	0	1
SRR532505	partial_excluded	2	0	1	1
SRR532506	full_excluded	2	1	0	1
SRR532507	full_excluded	2	1	0	1
SRR532508	partial_excluded	2	0	1	1
SRR532509	partial_excluded	2	0	1	1
SRR532510	partial_excluded	2	0	1	1
SRR532511	partial_excluded	2	0	1	1
SRR532512	partial_excluded	2	0	1	1
SRR532513	partial_excluded	2	0	1	1
SRR532514	partial_excluded	2	0	1	1
SRR532515	partial_excluded	2	0	1	1
SRR532516	partial_excluded	2	0	1	1
SRR532517	partial_excluded	2	0	1	1
SRR532518	partial_excluded	2	0	1	1
SRR532519	partial_excluded	2	0	1	1
SRR532520	partial_excluded	2	0	1	1
SRR532521	partial_excluded	2	0	1	1
SRR532522	partial_excluded	2	0	1	1
SRR532523	partial_excluded	2	0	1	1
SRR532524	partial_excluded	2	0	1	1
SRR532525	partial_excluded	2	0	1	1
SRR532526	partial_excluded	2	0	1	1
SRR532527	partial_excluded	2	0	1	1
SRR532528	partial_excluded	2	0	1	1
SRR532529	partial_excluded	2	0	1	1
SRR532530	partial_excluded	2	0	1	1
SRR532531	partial_excluded	2	0	1	1
SRR532532	full_excluded	2	1	0	1
SRR5325323	full_excluded	2	2	0	0
SRR532533	full_excluded	2	1	0	1
SRR5325331	partial_excluded	2	1	1	0
SRR532534	partial_excluded	2	0	1	1
SRR532535	partial_excluded	2	0	1	1
SRR532536	partial_excluded	2	0	1	1
SRR532537	full_excluded	2	1	0	1
SRR532538	partial_excluded	2	0	1	1
SRR532539	full_excluded	2	1	0	1
SRR532540	partial_excluded	2	0	1	1
SRR532541	partial_excluded	2	0	1	1
SRR532542	partial_excluded	2	0	1	1
SRR532543	full_excluded	2	1	0	1
SRR532544	partial_excluded	2	0	1	1
SRR532545	full_excluded	2	1	0	1
SRR532546	partial_excluded	2	0	1	1
SRR532547	partial_excluded	2	0	1	1
SRR532548	partial_excluded	2	0	1	1
SRR532549	partial_excluded	2	0	1	1
SRR532550	full_excluded	2	1	0	1
SRR532551	partial_excluded	2	0	1	1
SRR532552	partial_excluded	2	0	1	1
SRR532553	partial_excluded	2	0	1	1
SRR532554	partial_excluded	2	0	1	1
SRR532555	partial_excluded	2	0	1	1
SRR532556	full_excluded	2	1	0	1
SRR532557	full_excluded	2	1	0	1
SRR532558	full_excluded	2	1	0	1
SRR532559	partial_excluded	2	0	1	1
SRR532560	partial_excluded	2	0	1	1
SRR532561	full_excluded	2	1	0	1
SRR532562	partial_excluded	2	0	1	1
SRR532563	partial_excluded	2	0	1	1
SRR532564	partial_excluded	2	0	1	1
SRR532565	partial_excluded	2	0	1	1
SRR532566	full_excluded	2	1	0	1
SRR532567	partial_excluded	2	0	1	1
SRR532568	full_excluded	2	1	0	1
SRR532569	partial_excluded	2	0	1	1
SRR532570	partial_excluded	2	0	1	1
SRR532571	partial_excluded	2	0	1	1
SRR532572	partial_excluded	2	0	1	1
SRR532573	partial_excluded	2	0	1	1
SRR532574	partial_excluded	2	0	1	1
SRR532575	partial_excluded	2	0	1	1
SRR532576	partial_excluded	2	0	1	1
SRR532578	full_excluded	2	1	0	1
SRR532579	partial_excluded	2	0	1	1
SRR532580	full_excluded	2	1	0	1
SRR532581	full_excluded	2	1	0	1
SRR532582	partial_excluded	2	0	1	1
SRR532583	full_excluded	2	1	0	1
SRR532584	full_excluded	2	1	0	1
SRR532585	partial_excluded	2	0	1	1
SRR532586	partial_excluded	2	0	1	1
SRR5325864	partial_excluded	3	0	2	1
SRR532587	full_excluded	2	1	0	1
SRR532588	partial_excluded	2	0	1	1
SRR532589	partial_excluded	2	0	1	1
SRR532590	full_excluded	2	1	0	1
SRR532591	full_excluded	2	1	0	1
SRR532592	partial_excluded	2	0	1	1
SRR532593	full_excluded	2	1	0	1
SRR532594	full_excluded	2	1	0	1
SRR532595	partial_excluded	2	0	1	1
SRR532598	full_excluded	2	1	0	1
SRR532599	partial_excluded	2	0	1	1
SRR532600	full_excluded	2	1	0	1
SRR532601	partial_excluded	2	0	1	1
SRR532602	partial_excluded	2	0	1	1
SRR532603	full_excluded	2	1	0	1
SRR532604	full_excluded	2	1	0	1
SRR532605	full_excluded	2	1	0	1
SRR532607	partial_excluded	2	0	1	1
SRR532608	partial_excluded	2	0	1	1
SRR532609	partial_excluded	2	0	1	1
SRR532610	full_excluded	2	1	0	1
SRR532611	partial_excluded	2	0	1	1
SRR532612	full_excluded	2	1	0	1
SRR532614	partial_excluded	2	0	1	1
SRR532616	full_excluded	2	1	0	1
SRR532617	full_excluded	2	1	0	1
SRR532618	full_excluded	2	1	0	1
SRR532619	full_excluded	2	1	0	1
SRR532620	partial_excluded	2	0	1	1
SRR532621	full_excluded	2	1	0	1
SRR532622	partial_excluded	2	0	1	1
SRR532623	partial_excluded	2	0	1	1
SRR532624	partial_excluded	2	0	1	1
SRR532626	full_excluded	2	1	0	1
SRR532629	full_excluded	2	1	0	1
SRR532630	partial_excluded	2	0	1	1
SRR532631	full_excluded	2	1	0	1
SRR532632	full_excluded	2	1	0	1
SRR532634	full_excluded	2	1	0	1
SRR532635	partial_excluded	2	0	1	1
SRR532636	partial_excluded	2	0	1	1
SRR532638	full_excluded	2	1	0	1
SRR532639	partial_excluded	2	0	1	1
SRR532640	partial_excluded	2	0	1	1
SRR532641	partial_excluded	2	0	1	1
SRR532642	partial_excluded	2	0	1	1
SRR532643	full_excluded	2	1	0	1
SRR532644	partial_excluded	2	0	1	1
SRR532645	full_excluded	2	1	0	1
SRR532646	full_excluded	2	1	0	1
SRR532647	partial_excluded	2	0	1	1
SRR532648	partial_excluded	2	0	1	1
SRR532649	partial_excluded	2	0	1	1
SRR532650	full_excluded	2	1	0	1
SRR532651	partial_excluded	2	0	1	1
SRR532652	full_excluded	2	1	0	1
SRR532654	partial_excluded	2	0	1	1
SRR532655	partial_excluded	2	0	1	1
SRR532656	full_excluded	2	1	0	1
SRR532657	partial_excluded	2	0	1	1
SRR532658	full_excluded	2	1	0	1
SRR532659	partial_excluded	2	0	1	1
SRR532660	partial_excluded	2	0	1	1
SRR532661	partial_excluded	2	0	1	1
SRR532662	partial_excluded	2	0	1	1
SRR532663	partial_excluded	2	0	1	1
SRR532664	full_excluded	2	1	0	1
SRR532665	partial_excluded	2	0	1	1
SRR532666	partial_excluded	2	0	1	1
SRR532667	partial_excluded	2	0	1	1
SRR532668	partial_excluded	2	0	1	1
SRR532669	full_excluded	2	1	0	1
SRR532670	partial_excluded	2	0	1	1
SRR532671	full_excluded	2	1	0	1
SRR532672	full_excluded	2	1	0	1
SRR532673	full_excluded	2	1	0	1
SRR532674	partial_excluded	2	0	1	1
SRR532675	full_excluded	2	1	0	1
SRR532676	partial_excluded	2	0	1	1
SRR532677	partial_excluded	2	0	1	1
SRR532678	partial_excluded	2	0	1	1
SRR532679	partial_excluded	2	0	1	1
SRR532680	partial_excluded	2	0	1	1
SRR532681	partial_excluded	2	0	1	1
SRR532682	partial_excluded	2	0	1	1
SRR532683	partial_excluded	2	0	1	1
SRR532684	partial_excluded	2	0	1	1
SRR532685	partial_excluded	2	0	1	1
SRR532686	partial_excluded	2	0	1	1
SRR532687	partial_excluded	2	0	1	1
SRR532688	full_excluded	2	1	0	1
SRR532689	full_excluded	2	1	0	1
SRR532690	partial_excluded	2	0	1	1
SRR532691	partial_excluded	2	0	1	1
SRR532692	full_excluded	2	1	0	1
SRR532693	partial_excluded	2	0	1	1
SRR532694	partial_excluded	2	0	1	1
SRR532695	partial_excluded	2	0	1	1
SRR532696	partial_excluded	2	0	1	1
SRR532697	full_excluded	2	1	0	1
SRR532698	full_excluded	2	1	0	1
SRR532699	full_excluded	2	1	0	1
SRR532700	partial_excluded	2	0	1	1
SRR532701	partial_excluded	2	0	1	1
SRR532702	full_excluded	2	1	0	1
SRR532703	full_excluded	2	1	0	1
SRR532704	full_excluded	2	1	0	1
SRR532706	partial_excluded	2	0	1	1
SRR532707	full_excluded	2	1	0	1
SRR532708	partial_excluded	2	0	1	1
SRR532709	partial_excluded	2	0	1	1
SRR532710	full_excluded	2	1	0	1
SRR532711	full_excluded	2	1	0	1
SRR532712	full_excluded	2	1	0	1
SRR532713	full_excluded	2	1	0	1
SRR532714	partial_excluded	2	0	1	1
SRR532715	full_excluded	2	1	0	1
SRR532716	partial_excluded	2	0	1	1
SRR532717	full_excluded	2	1	0	1
SRR532718	partial_excluded	2	0	1	1
SRR532719	partial_excluded	2	0	1	1
SRR532720	partial_excluded	2	0	1	1
SRR532721	full_excluded	2	1	0	1
SRR532722	partial_excluded	2	0	1	1
SRR532723	full_excluded	2	1	0	1
SRR532724	full_excluded	2	1	0	1
SRR532725	full_excluded	2	1	0	1
SRR532726	full_excluded	2	1	0	1
SRR532727	full_excluded	2	1	0	1
SRR532728	partial_excluded	2	0	1	1
SRR532729	full_excluded	2	1	0	1
SRR532730	partial_excluded	2	0	1	1
SRR532731	full_excluded	2	1	0	1
SRR532732	full_excluded	2	1	0	1
SRR532733	full_excluded	2	1	0	1
SRR532734	full_excluded	2	1	0	1
SRR532735	full_excluded	2	1	0	1
SRR532736	full_excluded	2	1	0	1
SRR532737	partial_excluded	2	0	1	1
SRR532738	full_excluded	2	1	0	1
SRR532739	full_excluded	2	1	0	1
SRR532740	partial_excluded	2	0	1	1
SRR532741	full_excluded	2	1	0	1
SRR532742	full_excluded	2	1	0	1
SRR532743	partial_excluded	2	0	1	1
SRR532744	full_excluded	2	1	0	1
SRR532745	partial_excluded	2	0	1	1
SRR532746	partial_excluded	2	0	1	1
SRR532747	partial_excluded	2	0	1	1
SRR532748	partial_excluded	2	0	1	1
SRR532749	full_excluded	2	1	0	1
SRR532750	partial_excluded	2	0	1	1
SRR532751	partial_excluded	2	0	1	1
SRR532752	partial_excluded	2	0	1	1
SRR532753	partial_excluded	2	0	1	1
SRR532754	partial_excluded	2	0	1	1
SRR532755	partial_excluded	2	0	1	1
SRR532756	partial_excluded	2	0	1	1
SRR532757	partial_excluded	2	0	1	1
SRR532758	partial_excluded	2	0	1	1
SRR532759	partial_excluded	2	0	1	1
SRR532760	partial_excluded	2	0	1	1
SRR532761	partial_excluded	2	0	1	1
SRR532762	partial_excluded	2	0	1	1
SRR532763	partial_excluded	2	0	1	1
SRR532764	partial_excluded	2	0	1	1
SRR532765	partial_excluded	2	0	1	1
SRR532766	partial_excluded	2	0	1	1
SRR532767	full_excluded	2	1	0	1
SRR532768	partial_excluded	2	0	1	1
SRR532769	partial_excluded	2	0	1	1
SRR532770	partial_excluded	2	0	1	1
SRR532771	partial_excluded	2	0	1	1
SRR532772	partial_excluded	2	0	1	1
SRR532773	partial_excluded	2	0	1	1
SRR532774	full_excluded	2	1	0	1
SRR532775	partial_excluded	2	0	1	1
SRR532776	partial_excluded	2	0	1	1
SRR532777	partial_excluded	2	0	1	1
SRR532778	full_excluded	2	1	0	1
SRR532779	partial_excluded	2	0	1	1
SRR532780	partial_excluded	2	0	1	1
SRR532781	partial_excluded	2	0	1	1
SRR532782	partial_excluded	2	0	1	1
SRR532783	partial_excluded	2	0	1	1
SRR532784	partial_excluded	2	0	1	1
SRR532785	partial_excluded	2	0	1	1
SRR532786	partial_excluded	2	0	1	1
SRR532788	partial_excluded	2	0	1	1
SRR532789	full_excluded	2	1	0	1
SRR532790	partial_excluded	2	0	1	1
SRR532791	full_excluded	2	1	0	1
SRR532792	partial_excluded	2	0	1	1
SRR532793	partial_excluded	2	0	1	1
SRR532794	partial_excluded	2	0	1	1
SRR532795	partial_excluded	2	0	1	1
SRR532796	partial_excluded	2	0	1	1
SRR532797	partial_excluded	2	0	1	1
SRR532798	full_excluded	2	1	0	1
SRR532799	full_excluded	2	1	0	1
SRR532800	partial_excluded	2	0	1	1
SRR532801	partial_excluded	2	0	1	1
SRR532802	full_excluded	2	1	0	1
SRR532803	partial_excluded	2	0	1	1
SRR532804	full_excluded	2	1	0	1
SRR532805	partial_excluded	2	0	1	1
SRR532807	partial_excluded	2	0	1	1
SRR532808	full_excluded	2	1	0	1
